lat,long,date
30.315,-83.299,2015-05-12
30.316,-83.298,2015-08-10
30.317,-84.819,2015-07-27
30.318,-85.743,2015-05-20
30.318,-83.282,2015-07-29
30.319,-85.714,2015-07-13
30.319,-84.656,2015-05-01
30.32,-89.612,2015-07-07
30.32,-85.725,2015-07-13
30.321,-83.29,2015-08-23
30.322,-101.357,2015-03-27
30.323,-84.825,2015-07-27
30.323,-84.476,2015-04-24
30.324,-91.248,2015-04-21
30.324,-86.095,2015-01-27
30.325,-91.755,2015-07-14
30.325,-91.754,2015-07-24
30.325,-91.241,2015-07-17
30.325,-89.468,2015-02-12
30.325,-86.066,2015-01-29
30.325,-84.796,2015-07-27
30.325,-84.486,2015-04-24
30.325,-83.291,2015-07-10
30.326,-91.235,2015-04-21
30.326,-89.587,2015-07-07
30.327,-90.645,2015-02-10
30.327,-82.678,2015-04-08
30.329,-91.235,2015-04-22
30.329,-84.634,2015-05-01
30.329,-82.691,2015-03-17
30.329,-82.671,2015-03-09
30.33,-84.617,2015-05-01
30.33,-82.931,2015-02-12
30.331,-91.243,2015-04-21
30.332,-91.249,2015-04-21
30.332,-83.208,2015-07-09
30.333,-84.485,2015-04-24
30.333,-83.252,2015-02-07
30.334,-85.858,2015-05-12
30.334,-84.986,2015-02-12
30.335,-85.982,2015-03-17
30.335,-84.612,2015-05-01
30.335,-83.282,2015-07-20
30.336,-86.141,2015-03-31
30.338,-94.067,2015-07-26
30.338,-86.084,2015-01-10
30.338,-85.986,2015-05-02
30.339,-98.606,2015-04-25
30.339,-94.063,2015-08-06
30.34,-86.156,2015-03-31
30.34,-86.072,2015-01-10
30.34,-85.099,2015-02-12
30.341,-84.653,2015-05-01
30.342,-93.578,2015-06-08
30.342,-83.901,2015-03-09
30.343,-94.067,2015-08-04
30.343,-94.066,2015-07-12
30.343,-93.584,2015-06-08
30.343,-88.466,2015-07-13
30.344,-94.907,2015-07-08
30.344,-94.434,2015-06-29
30.344,-85.982,2015-04-08
30.344,-84.61,2015-05-01
30.344,-82.919,2015-04-22
30.346,-84.62,2015-05-01
30.346,-83.871,2015-03-04
30.347,-86.02,2015-03-16
30.348,-97.671,2015-01-18
30.348,-85.121,2015-02-12
30.349,-83.925,2015-03-10
30.349,-82.974,2015-04-24
30.35,-97.66,2015-01-18
30.35,-95.421,2015-07-21
30.35,-90.624,2015-08-08
30.35,-84.652,2015-05-01
30.35,-83.224,2015-08-10
30.351,-85.092,2015-02-12
30.351,-83.115,2015-05-12
30.352,-86.013,2015-03-11
30.352,-85.969,2015-04-08
30.353,-92.36,2015-02-14
30.353,-86.002,2015-04-21
30.354,-94.913,2015-07-08
30.354,-94.511,2015-07-22
30.354,-82.878,2015-05-07
30.355,-94.905,2015-07-08
30.356,-97.239,2015-02-12
30.356,-95.362,2015-02-14
30.356,-84.102,2015-08-22
30.356,-84.102,2015-08-22
30.356,-84.102,2015-08-22
30.357,-84.432,2015-02-07
30.357,-83.959,2015-04-01
30.357,-83.909,2015-03-03
30.359,-84.099,2015-07-13
30.359,-83.97,2015-04-01
30.359,-82.693,2015-02-11
30.36,-84.283,2015-02-13
30.361,-99.674,2015-02-10
30.361,-84.103,2015-07-22
30.363,-82.461,2015-05-12
30.365,-83.899,2015-03-10
30.365,-82.66,2015-03-18
30.366,-84.45,2015-05-04
30.366,-82.673,2015-03-18
30.366,-82.443,2015-05-14
30.367,-83.903,2015-03-10
30.368,-99.687,2015-02-10
30.368,-91.77,2015-07-14
30.369,-95.282,2015-06-23
30.369,-86.283,2015-05-01
30.37,-94.863,2015-07-28
30.371,-95.262,2015-06-23
30.371,-93.535,2015-07-24
30.371,-85.118,2015-02-13
30.371,-84.086,2015-04-22
30.371,-82.73,2015-06-08
30.371,-82.45,2015-05-14
30.371,-82.449,2015-05-12
30.371,-82.115,2015-03-16
30.372,-84.477,2015-05-04
30.372,-83.926,2015-03-10
30.372,-83.87,2015-03-16
30.373,-96.422,2015-02-10
30.374,-86.293,2015-03-28
30.374,-85.102,2015-02-13
30.374,-83.88,2015-03-16
30.374,-83.87,2015-05-22
30.377,-83.062,2015-01-20
30.378,-94.873,2015-07-28
30.378,-83.149,2015-02-14
30.378,-82.441,2015-05-12
30.379,-83.058,2015-01-19
30.379,-82.257,2015-01-28
30.38,-94.485,2015-07-23
30.38,-93.571,2015-07-24
30.38,-84.446,2015-05-04
30.381,-92.094,2015-02-10
30.381,-85.865,2015-02-11
30.381,-82.123,2015-03-16
30.382,-85.12,2015-02-13
30.384,-82.418,2015-05-12
30.385,-94.478,2015-07-23
30.385,-85.105,2015-02-13
30.385,-83.897,2015-03-17
30.386,-94.573,2015-06-10
30.386,-84.473,2015-05-04
30.387,-85.491,2015-07-20
30.388,-94.483,2015-07-23
30.388,-83.805,2015-03-17
30.389,-83.881,2015-04-03
30.39,-90.828,2015-08-03
30.39,-82.248,2015-01-28
30.391,-83.926,2015-03-17
30.391,-81.533,2015-06-18
30.393,-83.799,2015-03-17
30.393,-83.088,2015-07-07
30.393,-82.416,2015-05-12
30.394,-92.452,2015-08-13
30.394,-92.452,2015-08-13
30.394,-92.452,2015-08-13
30.394,-84.447,2015-05-04
30.394,-81.543,2015-07-18
30.394,-81.536,2015-06-18
30.395,-85.278,2015-06-16
30.395,-85.276,2015-06-18
30.395,-84.642,2015-05-08
30.396,-81.863,2015-05-22
30.396,-81.538,2015-09-01
30.397,-83.934,2015-03-17
30.397,-81.532,2015-06-16
30.398,-94.492,2015-07-23
30.398,-83.256,2015-02-11
30.399,-83.909,2015-01-10
30.399,-83.264,2015-04-01
30.399,-81.537,2015-07-27
30.399,-81.518,2015-07-06
30.4,-93.566,2015-06-25
30.4,-84.469,2015-05-04
30.4,-83.92,2015-03-17
30.4,-83.904,2015-04-03
30.4,-83.353,2015-07-07
30.401,-89.394,2015-02-12
30.402,-101.331,2015-08-28
30.402,-100.478,2015-08-14
30.402,-84.927,2015-08-08
30.402,-82.318,2015-06-15
30.403,-93.933,2015-01-20
30.403,-84.923,2015-08-23
30.403,-84.923,2015-08-23
30.404,-84.463,2015-05-04
30.405,-83.971,2015-07-18
30.406,-88.691,2015-01-21
30.406,-87.661,2015-03-30
30.407,-100.503,2015-08-14
30.407,-89.507,2015-03-07
30.407,-83.977,2015-04-24
30.407,-83.374,2015-05-12
30.408,-92.92,2015-01-19
30.408,-83.379,2015-05-12
30.409,-93.584,2015-06-25
30.409,-93.561,2015-06-25
30.409,-89.489,2015-03-07
30.41,-83.344,2015-05-12
30.411,-93.568,2015-06-25
30.411,-83.12,2015-06-07
30.412,-84.821,2015-03-19
30.412,-83.347,2015-01-29
30.413,-84.071,2015-05-11
30.413,-83.357,2015-03-30
30.414,-83.978,2015-04-08
30.414,-83.347,2015-05-19
30.414,-83.339,2015-01-27
30.415,-84.82,2015-03-17
30.415,-83.339,2015-01-29
30.416,-91.488,2015-08-06
30.416,-87.634,2015-03-30
30.416,-82.321,2015-06-15
30.417,-97.089,2015-03-07
30.417,-86.684,2015-06-19
30.417,-83.981,2015-04-23
30.417,-83.352,2015-02-12
30.417,-82.264,2015-01-31
30.418,-86.899,2015-03-17
30.418,-83.349,2015-01-10
30.419,-92.901,2015-08-09
30.419,-86.905,2015-03-17
30.419,-86.731,2015-06-18
30.419,-83.371,2015-01-27
30.419,-83.35,2015-03-10
30.419,-83.321,2015-05-07
30.42,-93.902,2015-03-30
30.42,-86.897,2015-03-17
30.42,-86.742,2015-05-16
30.42,-84.831,2015-03-19
30.42,-83.354,2015-05-23
30.42,-83.354,2015-02-13
30.421,-88.695,2015-01-21
30.421,-87.627,2015-03-30
30.421,-86.732,2015-05-16
30.421,-83.379,2015-03-17
30.421,-82.277,2015-01-31
30.422,-84.827,2015-08-10
30.422,-83.378,2015-08-13
30.422,-83.378,2015-08-13
30.422,-83.378,2015-08-13
30.422,-83.363,2015-08-27
30.422,-83.362,2015-08-26
30.423,-84.837,2015-03-17
30.423,-84.801,2015-03-17
30.423,-83.37,2015-08-27
30.423,-83.368,2015-04-22
30.423,-83.345,2015-01-27
30.424,-84.027,2015-04-24
30.424,-83.355,2015-04-03
30.424,-83.347,2015-05-31
30.425,-91.425,2015-08-04
30.425,-91.42,2015-08-04
30.425,-88.668,2015-01-21
30.425,-86.813,2015-05-02
30.425,-83.37,2015-03-04
30.425,-83.345,2015-02-12
30.425,-83.345,2015-06-14
30.426,-91.421,2015-08-06
30.426,-83.356,2015-03-04
30.426,-83.351,2015-03-20
30.426,-83.265,2015-07-29
30.427,-84.047,2015-04-24
30.427,-83.36,2015-03-25
30.428,-89.206,2015-07-25
30.428,-84.826,2015-03-17
30.429,-89.216,2015-07-25
30.429,-83.237,2015-02-11
30.43,-83.351,2015-03-16
30.432,-101.7,2015-08-27
30.432,-84.901,2015-06-25
30.432,-83.896,2015-03-31
30.432,-82.171,2015-02-13
30.433,-89.224,2015-07-24
30.434,-89.213,2015-07-24
30.434,-83.885,2015-03-31
30.435,-83.357,2015-03-10
30.436,-88.213,2015-03-28
30.436,-84.622,2015-02-13
30.437,-99.562,2015-04-27
30.437,-84.853,2015-04-02
30.438,-99.555,2015-04-27
30.439,-84.553,2015-07-20
30.441,-91.777,2015-06-07
30.441,-84.854,2015-05-22
30.441,-84.825,2015-05-22
30.443,-91.784,2015-07-16
30.443,-90.308,2015-07-24
30.443,-89.785,2015-02-28
30.444,-99.053,2015-02-09
30.445,-86.818,2015-05-02
30.445,-85.986,2015-02-20
30.445,-84.482,2015-05-29
30.445,-83.473,2015-05-12
30.446,-89.794,2015-02-28
30.446,-89.526,2015-03-08
30.447,-92.21,2015-07-24
30.447,-89.78,2015-02-28
30.447,-84.728,2015-04-08
30.448,-88.358,2015-03-28
30.448,-87.7,2015-02-18
30.449,-99.181,2015-03-06
30.449,-88.687,2015-06-16
30.449,-86.829,2015-08-09
30.449,-86.829,2015-08-09
30.449,-86.829,2015-08-09
30.45,-85.955,2015-01-21
30.45,-84.512,2015-07-20
30.451,-86.04,2015-02-12
30.451,-84.981,2015-02-11
30.452,-87.477,2015-02-06
30.453,-94.508,2015-07-27
30.453,-83.976,2015-08-23
30.454,-88.742,2015-05-04
30.454,-88.708,2015-02-09
30.454,-85.966,2015-05-19
30.455,-85.988,2015-02-20
30.455,-85.974,2015-01-30
30.456,-101.33,2015-08-29
30.456,-88.697,2015-02-09
30.456,-83.449,2015-05-12
30.458,-85.939,2015-01-30
30.459,-91.554,2015-06-08
30.459,-83.095,2015-02-11
30.46,-88.695,2015-06-16
30.46,-86.814,2015-03-21
30.461,-99.555,2015-01-21
30.461,-85.946,2015-01-30
30.462,-88.725,2015-05-04
30.462,-84.89,2015-07-01
30.465,-99.553,2015-01-20
30.465,-94.496,2015-07-27
30.465,-91.252,2015-01-29
30.465,-88.74,2015-05-04
30.465,-88.683,2015-02-10
30.465,-87.339,2015-07-13
30.465,-82.325,2015-02-20
30.467,-88.696,2015-02-10
30.469,-87.446,2015-01-31
30.469,-84.871,2015-07-29
30.472,-99.547,2015-01-21
30.472,-82.776,2015-08-14
30.472,-82.337,2015-02-20
30.473,-89.867,2015-08-29
30.474,-92.757,2015-02-12
30.474,-84.496,2015-05-01
30.475,-92.746,2015-02-12
30.475,-83.89,2015-07-13
30.476,-87.447,2015-02-07
30.476,-86.665,2015-04-05
30.476,-84.506,2015-05-01
30.476,-81.644,2015-07-22
30.477,-87.457,2015-02-19
30.477,-83.723,2015-07-23
30.478,-90.908,2015-08-24
30.478,-90.908,2015-08-24
30.478,-90.908,2015-08-24
30.478,-90.908,2015-08-24
30.478,-89.891,2015-08-29
30.478,-86.508,2015-05-18
30.479,-93.076,2015-02-10
30.479,-93.064,2015-02-19
30.479,-89.886,2015-08-29
30.479,-86.113,2015-08-31
30.48,-94.041,2015-06-11
30.48,-91.175,2015-03-28
30.48,-86.734,2015-05-09
30.48,-86.696,2015-05-09
30.481,-89.877,2015-08-07
30.481,-89.877,2015-08-07
30.481,-86.732,2015-05-09
30.482,-89.863,2015-08-07
30.482,-89.863,2015-08-07
30.482,-89.863,2015-08-07
30.483,-88.765,2015-03-20
30.483,-88.757,2015-03-20
30.483,-86.721,2015-05-09
30.483,-86.677,2015-04-05
30.484,-100.404,2015-05-18
30.484,-84.907,2015-08-25
30.484,-83.724,2015-07-20
30.485,-91.239,2015-02-13
30.485,-81.683,2015-07-18
30.486,-86.124,2015-08-31
30.488,-93.861,2015-07-28
30.488,-85.949,2015-05-04
30.488,-83.199,2015-02-06
30.489,-93.251,2015-02-10
30.489,-86.735,2015-05-09
30.489,-86.131,2015-08-31
30.489,-83.009,2015-03-31
30.49,-98.049,2015-02-25
30.49,-96.025,2015-01-27
30.49,-82.999,2015-03-31
30.49,-82.941,2015-03-18
30.491,-90.806,2015-03-17
30.491,-87.459,2015-02-19
30.491,-85.93,2015-05-04
30.491,-84.417,2015-07-20
30.491,-83.398,2015-03-17
30.491,-83.184,2015-02-06
30.492,-84.423,2015-06-19
30.492,-84.422,2015-05-17
30.493,-100.36,2015-08-02
30.493,-90.817,2015-03-17
30.493,-84.979,2015-05-22
30.493,-84.844,2015-07-07
30.493,-82.355,2015-02-13
30.494,-91.304,2015-01-27
30.494,-88.81,2015-03-20
30.494,-84.977,2015-05-22
30.494,-84.417,2015-05-08
30.495,-86.729,2015-05-09
30.495,-85.187,2015-02-07
30.496,-93.879,2015-07-28
30.496,-85.951,2015-05-04
30.496,-85.526,2015-07-13
30.496,-85.173,2015-02-07
30.496,-83.29,2015-05-01
30.497,-99.116,2015-08-16
30.497,-99.116,2015-08-16
30.497,-99.116,2015-08-16
30.497,-92.976,2015-06-05
30.497,-82.401,2015-02-13
30.498,-100.411,2015-08-02
30.498,-87.414,2015-05-06
30.498,-84.856,2015-07-28
30.498,-83.301,2015-05-01
30.498,-82.997,2015-03-09
30.499,-93.253,2015-02-10
30.5,-87.426,2015-05-06
30.5,-83.387,2015-05-02
30.501,-99.096,2015-08-16
30.501,-95.045,2015-02-19
30.501,-93.872,2015-07-28
30.501,-88.195,2015-01-19
30.501,-83.644,2015-04-02
30.502,-100.358,2015-08-02
30.502,-84.247,2015-06-16
30.503,-100.349,2015-08-03
30.503,-91.505,2015-06-05
30.504,-100.421,2015-08-02
30.504,-100.369,2015-08-02
30.505,-93.243,2015-01-07
30.506,-100.38,2015-08-02
30.506,-99.052,2015-02-10
30.506,-92.974,2015-06-05
30.506,-84.649,2015-03-30
30.507,-100.372,2015-08-02
30.507,-95.044,2015-02-27
30.507,-92.984,2015-06-05
30.508,-98.432,2015-01-24
30.508,-91.352,2015-01-28
30.508,-88.198,2015-01-19
30.508,-87.435,2015-02-10
30.508,-84.66,2015-03-30
30.509,-100.618,2015-04-21
30.509,-99.119,2015-08-16
30.509,-99.119,2015-08-16
30.509,-99.119,2015-08-16
30.509,-91.389,2015-06-23
30.509,-86.691,2015-07-03
30.509,-83.693,2015-03-31
30.51,-94.213,2015-06-10
30.51,-90.332,2015-07-10
30.51,-87.084,2015-02-12
30.511,-100.628,2015-04-21
30.512,-89.645,2015-03-31
30.513,-91.357,2015-01-28
30.513,-91.304,2015-01-29
30.513,-90.326,2015-05-20
30.514,-100.416,2015-08-02
30.514,-100.382,2015-08-02
30.514,-89.868,2015-08-25
30.514,-82.781,2015-05-22
30.515,-90.322,2015-07-23
30.515,-89.857,2015-08-25
30.516,-90.325,2015-06-05
30.516,-85.216,2015-01-19
30.517,-95.685,2015-02-12
30.517,-93.345,2015-05-04
30.517,-91.312,2015-01-28
30.518,-95.22,2015-01-29
30.519,-100.384,2015-08-03
30.519,-99.317,2015-02-13
30.519,-86.143,2015-03-20
30.519,-85.995,2015-02-13
30.519,-84.176,2015-03-17
30.519,-82.382,2015-02-13
30.52,-100.343,2015-08-03
30.52,-100.343,2015-08-03
30.52,-89.657,2015-03-31
30.52,-84.865,2015-06-05
30.52,-83.209,2015-08-15
30.521,-100.372,2015-08-03
30.521,-84.821,2015-06-16
30.521,-84.104,2015-03-17
30.522,-91.332,2015-01-20
30.522,-87.198,2015-07-26
30.522,-86.85,2015-02-07
30.522,-86.818,2015-01-27
30.522,-84.61,2015-03-09
30.522,-84.161,2015-03-16
30.523,-100.378,2015-08-02
30.523,-97.185,2015-03-07
30.523,-95.797,2015-01-30
30.523,-86.839,2015-02-07
30.523,-84.172,2015-03-16
30.524,-87.194,2015-05-06
30.524,-85.265,2015-02-14
30.525,-97.254,2015-04-30
30.525,-95.779,2015-01-30
30.525,-86.815,2015-07-18
30.526,-100.371,2015-08-03
30.526,-85.284,2015-02-13
30.526,-83.889,2015-05-11
30.527,-86.826,2015-07-18
30.527,-83.884,2015-05-08
30.527,-83.712,2015-01-19
30.528,-100.391,2015-08-04
30.529,-100.386,2015-08-03
30.529,-89.686,2015-03-20
30.529,-87.062,2015-02-12
30.529,-84.836,2015-03-08
30.53,-86.859,2015-03-28
30.53,-86.617,2015-06-14
30.53,-83.891,2015-05-18
30.531,-100.374,2015-08-03
30.531,-86.858,2015-03-28
30.531,-84.823,2015-03-08
30.532,-94.025,2015-02-09
30.532,-84.916,2015-03-07
30.532,-84.848,2015-04-24
30.532,-84.829,2015-03-08
30.532,-84.779,2015-06-15
30.533,-99.867,2015-02-14
30.533,-93.977,2015-05-01
30.533,-86.84,2015-02-07
30.533,-86.633,2015-06-14
30.534,-85.273,2015-02-14
30.534,-84.922,2015-01-19
30.534,-84.847,2015-04-23
30.535,-99.881,2015-02-14
30.535,-93.943,2015-05-01
30.535,-91.516,2015-06-05
30.535,-85.266,2015-02-14
30.535,-84.82,2015-03-08
30.536,-94.022,2015-02-09
30.536,-84.833,2015-03-09
30.537,-85.249,2015-02-14
30.537,-83.346,2015-01-10
30.537,-82.325,2015-02-20
30.538,-93.764,2015-06-04
30.538,-88.977,2015-02-28
30.539,-99.143,2015-06-01
30.539,-88.984,2015-02-28
30.539,-88.962,2015-02-28
30.539,-85.723,2015-07-19
30.539,-83.336,2015-01-10
30.54,-85.903,2015-02-12
30.54,-85.157,2015-07-20
30.54,-84.787,2015-08-25
30.54,-83.704,2015-02-12
30.541,-85.718,2015-07-13
30.541,-83.686,2015-06-16
30.542,-86.707,2015-01-30
30.542,-85.704,2015-07-08
30.543,-84.946,2015-02-19
30.543,-84.308,2015-04-03
30.544,-86.672,2015-05-30
30.544,-86.63,2015-06-14
30.544,-85.728,2015-08-21
30.544,-85.721,2015-08-25
30.545,-95.727,2015-01-28
30.545,-86.745,2015-03-29
30.545,-85.725,2015-07-04
30.545,-84.851,2015-03-10
30.546,-85.909,2015-02-12
30.547,-95.697,2015-01-28
30.547,-85.717,2015-06-21
30.547,-83.696,2015-02-11
30.548,-84.01,2015-03-17
30.548,-83.679,2015-03-18
30.549,-99.473,2015-05-27
30.55,-95.67,2015-02-19
30.55,-88.985,2015-02-28
30.55,-86.822,2015-08-02
30.551,-95.659,2015-03-29
30.551,-88.969,2015-02-28
30.551,-87.074,2015-08-10
30.552,-100.092,2015-03-24
30.552,-95.253,2015-07-08
30.552,-86.686,2015-05-30
30.552,-86.612,2015-06-14
30.552,-84.869,2015-05-19
30.552,-84.863,2015-05-19
30.553,-86.674,2015-05-30
30.554,-95.018,2015-02-14
30.555,-95.74,2015-02-14
30.555,-83.698,2015-07-22
30.556,-83.404,2015-03-18
30.556,-83.31,2015-02-11
30.557,-88.808,2015-02-28
30.557,-83.397,2015-03-18
30.558,-99.467,2015-05-27
30.558,-86.835,2015-08-02
30.558,-83.707,2015-02-19
30.558,-83.455,2015-07-20
30.559,-96.755,2015-07-25
30.559,-95.672,2015-02-19
30.559,-84.012,2015-03-17
30.56,-83.466,2015-07-20
30.561,-100.08,2015-03-24
30.561,-93.104,2015-08-07
30.561,-93.104,2015-08-07
30.561,-93.104,2015-08-07
30.561,-93.104,2015-08-07
30.561,-86.687,2015-05-30
30.561,-83.987,2015-03-17
30.562,-99.897,2015-05-26
30.562,-96.757,2015-07-25
30.562,-93.093,2015-08-07
30.562,-93.093,2015-08-07
30.563,-99.9,2015-05-29
30.563,-93.093,2015-08-07
30.563,-93.093,2015-08-07
30.563,-89.278,2015-03-25
30.563,-86.639,2015-03-08
30.563,-85.717,2015-06-16
30.563,-84.028,2015-05-20
30.564,-90.198,2015-02-19
30.564,-86.785,2015-01-25
30.564,-84.466,2015-08-31
30.564,-84.042,2015-06-03
30.565,-85.729,2015-06-16
30.566,-100.525,2015-08-02
30.566,-99.905,2015-06-01
30.566,-99.888,2015-05-26
30.566,-96.319,2015-02-19
30.566,-84.154,2015-03-04
30.566,-83.271,2015-03-16
30.567,-86.748,2015-01-25
30.567,-85.423,2015-05-02
30.568,-93.593,2015-09-04
30.568,-85.412,2015-05-02
30.569,-96.86,2015-01-06
30.569,-95.728,2015-02-14
30.569,-84.015,2015-03-17
30.57,-100.499,2015-08-02
30.57,-99.524,2015-07-02
30.57,-96.85,2015-01-16
30.57,-96.85,2015-01-16
30.57,-96.85,2015-01-16
30.57,-96.85,2015-01-16
30.57,-88.936,2015-01-21
30.57,-84.074,2015-03-11
30.57,-84.022,2015-06-09
30.571,-95.653,2015-02-19
30.571,-90.211,2015-02-19
30.571,-84.107,2015-03-16
30.571,-81.719,2015-03-14
30.572,-100.51,2015-08-02
30.572,-88.988,2015-01-19
30.572,-84.058,2015-03-11
30.573,-90.23,2015-02-19
30.573,-89.495,2015-02-14
30.573,-84.818,2015-07-23
30.573,-84.048,2015-03-16
30.574,-99.9,2015-05-26
30.574,-93.15,2015-01-27
30.574,-84.794,2015-08-25
30.574,-83.263,2015-03-17
30.575,-99.893,2015-05-26
30.575,-86.393,2015-02-14
30.575,-84.8,2015-08-25
30.576,-86.378,2015-02-14
30.577,-84.87,2015-02-13
30.577,-84.596,2015-09-02
30.577,-83.964,2015-04-03
30.578,-95.665,2015-02-19
30.578,-85.333,2015-01-27
30.578,-84.817,2015-08-25
30.579,-89.482,2015-02-10
30.579,-86.577,2015-01-31
30.579,-84.921,2015-04-24
30.58,-87.328,2015-01-10
30.581,-88.873,2015-01-21
30.581,-86.566,2015-01-31
30.581,-86.221,2015-08-01
30.582,-89.497,2015-02-14
30.582,-84.12,2015-04-01
30.583,-92.034,2015-05-14
30.583,-91.238,2015-05-22
30.583,-84.378,2015-02-13
30.584,-92.03,2015-08-02
30.584,-91.239,2015-02-22
30.584,-86.243,2015-03-07
30.584,-85.34,2015-01-08
30.585,-86.271,2015-08-01
30.585,-85.393,2015-06-03
30.585,-84.726,2015-07-20
30.585,-84.09,2015-03-10
30.585,-84.02,2015-03-16
30.586,-91.239,2015-04-20
30.586,-91.239,2015-07-09
30.586,-88.78,2015-02-15
30.587,-86.38,2015-02-14
30.587,-86.212,2015-03-07
30.587,-85.36,2015-08-20
30.587,-85.36,2015-08-20
30.588,-86.578,2015-01-31
30.588,-85.844,2015-04-01
30.588,-84.583,2015-05-02
30.589,-99.76,2015-05-29
30.589,-84.386,2015-02-13
30.589,-84.289,2015-01-20
30.59,-93.399,2015-08-06
30.59,-86.568,2015-01-31
30.59,-85.22,2015-04-08
30.591,-85.229,2015-09-01
30.591,-84.322,2015-02-12
30.592,-84.17,2015-05-07
30.592,-83.328,2015-02-07
30.593,-85.234,2015-01-29
30.593,-84.471,2015-04-03
30.593,-83.949,2015-04-03
30.594,-99.752,2015-07-08
30.594,-87.251,2015-08-12
30.595,-91.826,2015-07-21
30.595,-86.405,2015-02-15
30.595,-84.018,2015-03-16
30.596,-83.44,2015-05-23
30.597,-88.926,2015-01-27
30.597,-87.249,2015-05-22
30.597,-86.932,2015-02-20
30.597,-86.58,2015-01-31
30.597,-83.4,2015-07-20
30.598,-86.283,2015-03-07
30.598,-85.206,2015-06-16
30.598,-85.206,2015-01-17
30.598,-84.914,2015-03-17
30.599,-94.162,2015-07-31
30.599,-88.916,2015-01-27
30.599,-88.91,2015-01-27
30.6,-86.708,2015-02-08
30.601,-89.453,2015-01-21
30.601,-88.9,2015-01-27
30.601,-83.77,2015-03-17
30.602,-84.311,2015-03-10
30.603,-93.097,2015-08-04
30.603,-91.468,2015-01-28
30.603,-85.21,2015-01-10
30.603,-85.174,2015-01-31
30.604,-83.187,2015-02-06
30.605,-92.935,2015-02-14
30.605,-84.202,2015-04-07
30.605,-84.131,2015-04-09
30.606,-86.581,2015-01-31
30.606,-86.256,2015-02-13
30.606,-83.162,2015-02-06
30.607,-100.797,2015-05-15
30.607,-87.586,2015-02-12
30.607,-84.119,2015-04-09
30.608,-84.659,2015-03-17
30.608,-83.991,2015-03-29
30.61,-88.912,2015-01-27
30.61,-86.704,2015-02-08
30.61,-86.238,2015-02-13
30.61,-84.375,2015-02-19
30.61,-84.15,2015-04-22
30.61,-83.678,2015-04-08
30.611,-86.732,2015-05-22
30.611,-84.137,2015-04-03
30.612,-98.23,2015-07-12
30.612,-88.896,2015-01-27
30.612,-88.755,2015-01-21
30.612,-86.244,2015-05-10
30.613,-86.744,2015-05-22
30.614,-86.593,2015-02-06
30.614,-85.827,2015-02-07
30.614,-85.568,2015-08-20
30.615,-86.757,2015-05-22
30.615,-84.715,2015-03-09
30.615,-84.337,2015-03-17
30.616,-86.782,2015-03-30
30.616,-86.772,2015-05-22
30.616,-81.827,2015-07-13
30.617,-100.698,2015-04-19
30.617,-81.84,2015-06-17
30.618,-86.745,2015-03-30
30.618,-86.259,2015-02-13
30.618,-84.335,2015-03-17
30.619,-93.97,2015-07-23
30.619,-86.768,2015-05-22
30.619,-84.059,2015-03-16
30.619,-81.834,2015-06-20
30.619,-81.83,2015-04-23
30.619,-81.828,2015-06-16
30.62,-86.231,2015-05-10
30.62,-84.305,2015-02-14
30.62,-84.07,2015-03-16
30.62,-83.762,2015-05-20
30.621,-98.228,2015-07-12
30.621,-92.303,2015-02-14
30.621,-84.624,2015-03-16
30.621,-83.294,2015-08-21
30.622,-88.753,2015-01-21
30.622,-84.619,2015-03-16
30.622,-84.326,2015-03-17
30.622,-83.734,2015-05-12
30.624,-86.787,2015-03-31
30.624,-83.746,2015-05-12
30.624,-83.217,2015-03-17
30.625,-85.192,2015-01-10
30.625,-83.991,2015-04-03
30.626,-84.046,2015-03-18
30.627,-86.282,2015-07-26
30.627,-83.778,2015-05-20
30.627,-83.204,2015-03-17
30.628,-86.725,2015-01-18
30.628,-86.451,2015-05-09
30.628,-86.272,2015-07-26
30.629,-99.112,2015-07-27
30.629,-86.262,2015-02-13
30.629,-83.337,2015-02-13
30.631,-86.91,2015-02-12
30.631,-84.082,2015-04-01
30.631,-83.701,2015-05-12
30.631,-83.324,2015-02-13
30.632,-86.489,2015-03-10
30.633,-88.739,2015-02-14
30.633,-85.675,2015-04-03
30.633,-83.703,2015-05-11
30.635,-90.589,2015-01-21
30.635,-83.751,2015-04-22
30.636,-88.548,2015-01-18
30.636,-86.979,2015-08-13
30.636,-86.979,2015-08-13
30.636,-86.462,2015-05-09
30.636,-86.447,2015-05-09
30.636,-86.284,2015-07-26
30.636,-84.037,2015-03-17
30.637,-98.568,2015-06-09
30.637,-93.177,2015-05-02
30.637,-83.706,2015-05-13
30.638,-99.114,2015-07-27
30.638,-98.579,2015-06-01
30.638,-93.182,2015-04-21
30.638,-86.75,2015-01-18
30.638,-83.693,2015-03-31
30.639,-91.455,2015-08-01
30.639,-87.11,2015-03-18
30.639,-84.007,2015-04-08
30.639,-83.67,2015-03-17
30.639,-83.662,2015-03-17
30.64,-93.954,2015-05-01
30.64,-86.755,2015-01-18
30.64,-86.517,2015-03-10
30.641,-84.844,2015-02-13
30.641,-84.018,2015-04-08
30.642,-86.726,2015-01-18
